genome	chrom	start	end	coverage	identity	score	orientation	num_hits	subject_span	q_low	q_high
TM	Chr1	15280061	15279398	0.1150	0.00	0.2328	.	2	-663	8887	19647
TM	Chr1	15280061	15279398	0.1150	0.00	0.2328	.	2	-663	8887	19647
TM	Chr12	12814662	12795139	0.1224	0.00	0.2325	.	4	-19523	8982	19781
TM	Chr12	12814662	12795139	0.1224	0.00	0.2325	.	4	-19523	8982	19781
TM	Chr11	2685941	2696504	0.1149	0.00	0.2323	.	2	10563	8887	19780
TM	Chr11	2685941	2696504	0.1149	0.00	0.2323	.	2	10563	8887	19780
TM	Chr3	27166576	27177270	0.1139	0.00	0.2319	.	2	10694	8852	19517
TM	Chr1	13548856	13450513	0.0880	0.00	0.2316	.	3	-98343	21357	51014
TM	Chr11	21458339	21454188	0.1195	0.00	0.2315	.	4	-4151	8888	19647
TM	Chr11	21458339	21454188	0.1195	0.00	0.2315	.	4	-4151	8888	19647
TM	Chr12	10293613	10292561	0.1149	0.00	0.2313	.	2	-1052	8887	19562
TM	Chr12	16359265	16370105	0.1130	0.00	0.2312	.	2	10840	8974	19780
TM	Chr12	16359265	16370105	0.1130	0.00	0.2312	.	2	10840	8974	19780
TM	Chr8	24448943	24459615	0.1130	0.00	0.2309	.	2	10672	8980	19782
TM	Chr3	30092548	30103528	0.1131	0.00	0.2307	.	2	10980	8974	19784
TM	Chr3	30092548	30103528	0.1131	0.00	0.2307	.	2	10980	8974	19784
TM	Chr4	14600499	14651361	0.1231	0.00	0.2307	.	5	50862	8887	19747
TM	Chr4	14600499	14651361	0.1231	0.00	0.2307	.	5	50862	8887	19747
TM	Chr6	12126492	12124844	0.1220	0.00	0.2306	.	3	-1648	8886	19647
TM	Chr6	12126492	12124844	0.1220	0.00	0.2306	.	3	-1648	8886	19647
TM	Chr12	7702880	7754578	0.1234	0.00	0.2305	.	9	51698	8887	19780
TM	Chr7	18381554	18306337	0.1227	0.00	0.2304	.	8	-75217	8886	19780
TM	Chr12	7702880	7754578	0.1234	0.00	0.2303	.	11	51698	8887	19780
TM	Chr8	2492041	2490579	0.1219	0.00	0.2301	.	4	-1462	8887	19647
TM	Chr8	2492041	2490579	0.1219	0.00	0.2301	.	4	-1462	8887	19647
TM	Chr11	21130975	21141787	0.1130	0.00	0.2300	.	2	10812	8887	19479
TM	Chr11	21130975	21141787	0.1130	0.00	0.2300	.	2	10812	8887	19479
TM	Chr11	27583842	27764032	0.1235	0.00	0.2299	.	10	180190	8887	19781
TM	Chr12	24013014	24013020	0.1136	0.00	0.2298	.	2	6	8887	19647
TM	Chr12	24013014	24013020	0.1136	0.00	0.2298	.	2	6	8887	19647
TM	Chr9	14684251	14683252	0.1121	0.00	0.2297	.	2	-999	8979	19704
TM	Chr9	14684251	14683252	0.1121	0.00	0.2297	.	2	-999	8979	19704
TM	Chr12	4173707	4060935	0.1221	0.00	0.2296	.	5	-112772	8887	19665
TM	Chr1	15832548	15831494	0.1219	0.00	0.2295	.	3	-1054	8887	19647
TM	Chr1	15832548	15831494	0.1219	0.00	0.2295	.	3	-1054	8887	19647
TM	Chr1	28069522	28080271	0.1116	0.00	0.2294	.	2	10749	8886	19562
TM	Chr1	28069522	28080271	0.1116	0.00	0.2294	.	2	10749	8886	19562
TM	Chr12	7702880	7754578	0.1234	0.00	0.2294	.	10	51698	8887	19780
TM	Chr6	19713913	19703920	0.1229	0.00	0.2293	.	5	-9993	8886	19781
TM	Chr6	19713913	19703920	0.1229	0.00	0.2293	.	5	-9993	8886	19781
TM	Chr2	31342847	31410780	0.0814	0.00	0.2293	.	3	67933	17876	50331
TM	Chr7	6128117	6126932	0.1115	0.00	0.2293	.	2	-1185	8886	19562
TM	Chr7	6128117	6126932	0.1115	0.00	0.2293	.	2	-1185	8886	19562
TM	Chr3	18902143	19058809	0.0726	0.00	0.2292	.	4	156666	44011	79929
TM	Chr4	14600499	14651361	0.1231	0.00	0.2291	.	10	50862	8887	19747
TM	Chr7	8753213	8764375	0.1114	0.00	0.2290	.	2	11162	8887	19784
TM	Chr7	8753213	8764375	0.1114	0.00	0.2290	.	2	11162	8887	19784
TM	Chr10	13758481	13769333	0.1116	0.00	0.2290	.	2	10852	8887	19562
TM	Chr10	13758481	13769333	0.1116	0.00	0.2290	.	2	10852	8887	19562
TM	Chr6	19987259	19984702	0.1229	0.00	0.2290	.	5	-2557	8887	19781
TM	Chr3	31858354	31869269	0.1117	0.00	0.2290	.	2	10915	8879	19562
TM	Chr3	31858354	31869269	0.1117	0.00	0.2290	.	2	10915	8879	19562
TM	Chr7	18381554	18487705	0.1227	0.00	0.2290	.	4	106151	8886	19780
TM	Chr11	31338013	31415867	0.1219	0.00	0.2289	.	5	77854	8888	19647
TM	Chr11	31338013	31415867	0.1219	0.00	0.2289	.	5	77854	8888	19647
TM	Chr3	24897841	24909046	0.1114	0.00	0.2288	.	2	11205	8887	19783
TM	Chr3	24897841	24909046	0.1114	0.00	0.2288	.	2	11205	8887	19783
TM	Chr8	7928785	7952906	0.1206	0.00	0.2288	.	2	24121	8887	19562
TM	Chr8	7928785	7952906	0.1206	0.00	0.2288	.	2	24121	8887	19562
TM	Chr2	3565000	3576122	0.1119	0.00	0.2288	.	2	11122	8852	19562
TM	Chr2	3565000	3576122	0.1119	0.00	0.2288	.	2	11122	8852	19562
TM	Chr7	15533038	15426197	0.1185	0.00	0.2285	.	3	-106841	8974	19704
TM	Chr10	14455973	14478714	0.1169	0.00	0.2285	.	4	22741	8974	19562
TM	Chr10	14455973	14478714	0.1169	0.00	0.2285	.	4	22741	8974	19562
TM	Chr5	11383403	11167201	0.1219	0.00	0.2284	.	6	-216202	8893	19647
TM	Chr8	16804272	16831333	0.1198	0.00	0.2284	.	6	27061	8887	19780
TM	Chr6	24836414	24847012	0.1105	0.00	0.2284	.	2	10598	8979	19562
TM	Chr6	24836414	24847012	0.1105	0.00	0.2284	.	2	10598	8979	19562
TM	Chr3	26075848	26070069	0.1172	0.00	0.2284	.	4	-5779	8974	19317
TM	Chr3	26075848	26070069	0.1172	0.00	0.2284	.	4	-5779	8974	19317
TM	Chr11	27583842	27538735	0.1219	0.00	0.2281	.	6	-45107	8887	19647
TM	Chr11	27583842	27538735	0.1219	0.00	0.2281	.	6	-45107	8887	19647
TM	Chr2	18104644	18115495	0.1200	0.00	0.2280	.	4	10851	8974	19562
TM	Chr6	9628023	9652440	0.0640	0.00	0.2280	.	3	24417	9499	51010
TM	Chr4	14025335	14025143	0.1213	0.00	0.2279	.	3	-192	8887	19780
TM	Chr9	16286995	16285004	0.1114	0.00	0.2278	.	2	-1991	8887	19783
TM	Chr11	10711153	10710483	0.1190	0.00	0.2276	.	4	-670	8887	19704
TM	Chr11	10711153	10710483	0.1190	0.00	0.2276	.	4	-670	8887	19704
TM	Chr8	8932996	8944007	0.1098	0.00	0.2272	.	2	11011	8887	19647
TM	Chr8	8932996	8944007	0.1098	0.00	0.2272	.	2	11011	8887	19647
TM	Chr9	15867848	15971308	0.1206	0.00	0.2271	.	7	103460	8887	19780
TM	Chr8	23965517	23927855	0.1188	0.00	0.2269	.	5	-37662	8887	19647
TM	Chr8	23965517	23927855	0.1188	0.00	0.2269	.	5	-37662	8887	19647
TM	Chr9	6886464	6897580	0.1098	0.00	0.2268	.	2	11116	8887	19647
TM	Chr3	8165119	8161429	0.1150	0.00	0.2268	.	3	-3690	8871	19562
TM	Chr4	4449313	4460498	0.1098	0.00	0.2268	.	2	11185	8887	19647
TM	Chr4	4449313	4460498	0.1098	0.00	0.2268	.	2	11185	8887	19647
TM	Chr1	25800266	25811413	0.1098	0.00	0.2268	.	2	11147	8888	19647
TM	Chr1	25800266	25811413	0.1098	0.00	0.2268	.	2	11147	8888	19647
TM	Chr5	11383403	11396579	0.1195	0.00	0.2267	.	5	13176	8893	19439
TM	Chr2	22963047	22961597	0.1089	0.00	0.2267	.	2	-1450	8886	19562
TM	Chr2	22963047	22961597	0.1089	0.00	0.2267	.	2	-1450	8886	19562
TM	Chr2	7429357	7427365	0.1098	0.00	0.2265	.	2	-1992	8887	19647
TM	Chr12	20697429	20696014	0.1089	0.00	0.2265	.	2	-1415	8887	19562
TM	Chr12	20697429	20696014	0.1089	0.00	0.2265	.	2	-1415	8887	19562
TM	Chr2	19594294	19496284	0.1197	0.00	0.2265	.	5	-98010	8887	19780
TM	Chr8	6156347	6154932	0.1184	0.00	0.2264	.	3	-1415	8887	19609
TM	Chr11	17510287	17577371	0.1201	0.00	0.2264	.	13	67084	8887	19780
TM	Chr11	17510287	17577371	0.1201	0.00	0.2264	.	8	67084	8887	19780
TM	Chr8	8277913	8289048	0.1093	0.00	0.2264	.	2	11135	8887	19647
TM	Chr12	18092678	18282971	0.1197	0.00	0.2263	.	4	190293	9001	19562
TM	Chr1	12358770	12357358	0.1085	0.00	0.2263	.	2	-1412	8999	19647
TM	Chr1	12358770	12357358	0.1085	0.00	0.2263	.	2	-1412	8999	19647
TM	Chr11	17510287	17577371	0.1201	0.00	0.2263	.	6	67084	8887	19780
TM	Chr5	28836517	28847821	0.1095	0.00	0.2261	.	2	11304	8887	19663
TM	Chr4	1926099	1937027	0.1089	0.00	0.2261	.	2	10928	8887	19562
TM	Chr11	5790497	5801989	0.1098	0.00	0.2259	.	2	11492	8887	19647
TM	Chr7	3058382	3057163	0.1089	0.00	0.2259	.	2	-1219	8887	19562
TM	Chr7	10473632	10484712	0.1090	0.00	0.2259	.	2	11080	8887	19571
TM	Chr7	10473632	10484712	0.1090	0.00	0.2259	.	2	11080	8887	19571
TM	Chr12	4718243	4729320	0.1089	0.00	0.2257	.	2	11077	8887	19562
TM	Chr12	4718243	4729320	0.1089	0.00	0.2257	.	2	11077	8887	19562
TM	Chr1	5050032	5048579	0.1081	0.00	0.2257	.	2	-1453	8886	19497
TM	Chr1	5050032	5048579	0.1081	0.00	0.2257	.	2	-1453	8886	19497
TM	Chr9	5417509	5344915	0.1158	0.00	0.2256	.	3	-72594	8887	19647
TM	Chr9	8335165	8363569	0.1173	0.00	0.2256	.	5	28404	8887	19780
TM	Chr9	8335165	8363569	0.1173	0.00	0.2256	.	5	28404	8887	19780
TM	Chr12	19303013	19415328	0.1152	0.00	0.2255	.	3	112315	8887	19780
TM	Chr6	24408099	24406912	0.1083	0.00	0.2253	.	2	-1187	8887	19560
TM	Chr6	24408099	24406912	0.1083	0.00	0.2253	.	2	-1187	8887	19560
TM	Chr2	19594294	19592731	0.1172	0.00	0.2252	.	3	-1563	8887	19562
TM	Chr11	9694266	9498705	0.1187	0.00	0.2250	.	9	-195561	8887	19663
TM	Chr11	33901153	33913172	0.1098	0.00	0.2249	.	2	12019	8888	19647
TM	Chr11	33901153	33913172	0.1098	0.00	0.2249	.	2	12019	8888	19647
TM	Chr8	27421310	27432188	0.1079	0.00	0.2248	.	2	10878	8974	19562
TM	Chr12	14356753	14401497	0.1200	0.00	0.2248	.	5	44744	8887	19475
TM	Chr12	14356753	14401497	0.1200	0.00	0.2248	.	5	44744	8887	19475
TM	Chr8	5926950	6154932	0.1184	0.00	0.2248	.	6	227982	8887	19609
TM	Chr6	3952896	3950879	0.1070	0.00	0.2248	.	2	-2017	8982	19780
TM	Chr6	3952896	3950879	0.1070	0.00	0.2248	.	2	-2017	8982	19780
TM	Chr1	9851605	9862088	0.1070	0.00	0.2245	.	2	10483	8887	19506
TM	Chr1	9851605	9862088	0.1070	0.00	0.2245	.	2	10483	8887	19506
TM	Chr7	7238020	7236960	0.1074	0.00	0.2244	.	2	-1060	9366	19483
TM	Chr9	5417509	5344915	0.1158	0.00	0.2244	.	4	-72594	8887	19647
TM	Chr9	8611695	8622534	0.1152	0.00	0.2243	.	4	10839	8887	19663
TM	Chr9	8611695	8622534	0.1152	0.00	0.2243	.	4	10839	8887	19663
TM	Chr11	9488436	9498705	0.1088	0.00	0.2241	.	4	10269	8891	19562
TM	Chr10	13095829	13106766	0.1075	0.00	0.2240	.	3	10937	8887	19611
TM	Chr10	13095829	13106766	0.1075	0.00	0.2240	.	3	10937	8887	19611
TM	Chr2	13299380	13297993	0.1061	0.00	0.2232	.	2	-1387	8982	19418
TM	Chr2	13299380	13297993	0.1061	0.00	0.2232	.	2	-1387	8982	19418
TM	Chr4	2563955	2574772	0.1142	0.00	0.2230	.	4	10817	8887	19503
TM	Chr4	14419432	14430819	0.1150	0.00	0.2227	.	5	11387	8888	19647
TM	Chr7	23458930	23457810	0.1069	0.00	0.2226	.	2	-1120	8887	19562
TM	Chr7	23458930	23457810	0.1069	0.00	0.2226	.	2	-1120	8887	19562
TM	Chr11	7721619	7721002	0.1075	0.00	0.2225	.	2	-617	8887	18984
TM	Chr11	7721619	7721002	0.1075	0.00	0.2225	.	2	-617	8887	18984
TM	Chr11	9694266	9694258	0.1147	0.00	0.2225	.	5	-8	8887	19663
TM	Chr4	2563955	2574772	0.1142	0.00	0.2224	.	5	10817	8887	19503
TM	Chr12	21147479	21161905	0.1080	0.00	0.2222	.	3	14426	8887	19562
TM	Chr12	21147479	21161905	0.1080	0.00	0.2222	.	3	14426	8887	19562
TM	Chr6	8451161	8521815	0.1113	0.00	0.2222	.	3	70654	8887	19781
TM	Chr6	8451161	8521815	0.1113	0.00	0.2222	.	3	70654	8887	19781
TM	Chr7	7353402	7364208	0.1130	0.00	0.2219	.	4	10806	8871	19483
TM	Chr7	18928493	18962585	0.1132	0.00	0.2215	.	2	34092	8910	19627
TM	Chr2	24228115	24208305	0.1116	0.00	0.2215	.	3	-19810	8887	19562
TM	Chr2	24228115	24208305	0.1116	0.00	0.2215	.	3	-19810	8887	19562
TM	Chr4	27318491	27311370	0.1098	0.00	0.2212	.	3	-7121	8887	19647
TM	Chr3	27166576	27329728	0.1144	0.00	0.2212	.	5	163152	8852	19562
TM	Chr7	18156864	18155469	0.1056	0.00	0.2211	.	2	-1395	8887	19628
TM	Chr7	17488963	17475648	0.1111	0.00	0.2211	.	3	-13315	8886	19562
TM	Chr1	19783341	19798557	0.1093	0.00	0.2210	.	2	15216	8974	19729
TM	Chr1	19783341	19798557	0.1093	0.00	0.2210	.	2	15216	8974	19729
TM	Chr7	18928493	19167211	0.1132	0.00	0.2208	.	3	238718	8910	19627
TM	Chr12	18805639	18804973	0.1137	0.00	0.2207	.	3	-666	8871	19781
TM	Chr12	18805639	18804973	0.1137	0.00	0.2207	.	3	-666	8871	19781
TM	Chr4	1004575	1042471	0.1098	0.00	0.2206	.	5	37896	8887	19647
TM	Chr3	14686623	14685136	0.1025	0.00	0.2202	.	2	-1487	8982	19647
TM	Chr3	14686623	14685136	0.1025	0.00	0.2202	.	2	-1487	8982	19647
TM	Chr11	27789941	27764032	0.1103	0.00	0.2202	.	4	-25909	8974	19781
TM	Chr10	15522819	15546387	0.1081	0.00	0.2199	.	3	23568	8909	19562
TM	Chr10	15522819	15546387	0.1081	0.00	0.2199	.	3	23568	8909	19562
TM	Chr10	2227998	2172102	0.1129	0.00	0.2199	.	4	-55896	8887	19704
TM	Chr10	2227998	2172102	0.1129	0.00	0.2199	.	4	-55896	8887	19704
TM	Chr5	8748708	8761865	0.1081	0.00	0.2198	.	3	13157	8887	19647
TM	Chr5	8748708	8761865	0.1081	0.00	0.2198	.	3	13157	8887	19647
TM	Chr7	15202508	15196899	0.1088	0.00	0.2198	.	3	-5609	8974	19647
TM	Chr7	12173721	12173715	0.1062	0.00	0.2197	.	2	-6	9013	19647
TM	Chr7	12173721	12173715	0.1062	0.00	0.2197	.	2	-6	9013	19647
TM	Chr4	1926099	2121325	0.1113	0.00	0.2196	.	5	195226	8887	19780
TM	Chr4	16922683	16933580	0.1114	0.00	0.2195	.	4	10897	8982	19647
TM	Chr4	16922683	16933580	0.1114	0.00	0.2195	.	4	10897	8982	19647
TM	Chr5	30862583	30873086	0.1017	0.00	0.2195	.	3	10503	8908	19562
TM	Chr8	8402974	8378323	0.1089	0.00	0.2194	.	3	-24651	8887	19562
TM	Chr11	6349754	6339327	0.1087	0.00	0.2191	.	3	-10427	8887	19647
TM	Chr11	6349754	6339327	0.1087	0.00	0.2191	.	3	-10427	8887	19647
TM	Chr8	1799623	1810140	0.1014	0.00	0.2191	.	2	10517	8979	19562
TM	Chr1	41918547	41929037	0.1015	0.00	0.2190	.	2	10490	8908	19500
TM	Chr1	41918547	41929037	0.1015	0.00	0.2190	.	2	10490	8908	19500
TM	Chr7	15202508	15426197	0.1095	0.00	0.2190	.	4	223689	8974	19704
TM	Chr12	4068589	4060935	0.1030	0.00	0.2190	.	3	-7654	8974	19665
TM	Chr7	18156864	18306337	0.1093	0.00	0.2190	.	6	149473	8887	19628
TM	Chr7	17488963	17475648	0.1111	0.00	0.2186	.	4	-13315	8886	19562
TM	Chr9	6886464	7055037	0.1098	0.00	0.2185	.	6	168573	8887	19647
TM	Chr12	9452918	9463099	0.1019	0.00	0.2183	.	2	10181	8908	19562
TM	Chr12	9452918	9463099	0.1019	0.00	0.2183	.	2	10181	8908	19562
TM	Chr3	5248404	5246768	0.1097	0.00	0.2183	.	3	-1636	8886	19503
TM	Chr9	5735170	5746900	0.1026	0.00	0.2180	.	2	11730	8974	19647
TM	Chr9	5735170	5746900	0.1026	0.00	0.2180	.	2	11730	8974	19647
TM	Chr11	32709976	32700733	0.1054	0.00	0.2180	.	3	-9243	8887	19562
TM	Chr5	18968852	18979240	0.1108	0.00	0.2178	.	5	10388	8887	19781
TM	Chr11	17092366	17267590	0.1105	0.00	0.2178	.	7	175224	8887	19704
TM	Chr11	17092366	17267590	0.1105	0.00	0.2178	.	8	175224	8887	19704
TM	Chr11	16123877	16074206	0.1098	0.00	0.2177	.	8	-49671	8887	19647
TM	Chr6	9104812	9115767	0.0992	0.00	0.2177	.	2	10955	8887	19782
TM	Chr6	9104812	9115767	0.0992	0.00	0.2177	.	2	10955	8887	19782
TM	Chr2	14808308	14818895	0.1098	0.00	0.2176	.	5	10587	8887	19647
TM	Chr2	14808308	14818895	0.1098	0.00	0.2176	.	5	10587	8887	19647
TM	Chr11	16123877	16074206	0.1093	0.00	0.2176	.	6	-49671	8887	19647
TM	Chr4	25336250	25427835	0.1109	0.00	0.2175	.	4	91585	8886	19504
TM	Chr5	10110110	10037372	0.1082	0.00	0.2175	.	4	-72738	8887	19508
TM	Chr11	16302332	16313058	0.1089	0.00	0.2173	.	6	10726	8887	19562
TM	Chr11	16453967	16523041	0.1086	0.00	0.2173	.	5	69074	8887	19540
TM	Chr12	15959722	15982283	0.1077	0.00	0.2173	.	4	22561	8887	19562
TM	Chr12	15959722	15982283	0.1077	0.00	0.2173	.	4	22561	8887	19562
TM	Chr2	14808308	14818895	0.1098	0.00	0.2173	.	6	10587	8887	19647
TM	Chr8	8277913	8378323	0.1098	0.00	0.2172	.	5	100410	8887	19647
TM	Chr4	5544763	5536749	0.1023	0.00	0.2172	.	3	-8014	8887	19647
TM	Chr4	5544763	5536749	0.1023	0.00	0.2172	.	3	-8014	8887	19647
TM	Chr10	13497828	13509151	0.1006	0.00	0.2171	.	2	11323	8887	19562
TM	Chr10	13497828	13509151	0.1006	0.00	0.2171	.	2	11323	8887	19562
TM	Chr11	16935146	16922907	0.1098	0.00	0.2170	.	5	-12239	8887	19647
TM	Chr1	750234	759239	0.1022	0.00	0.2170	.	2	9005	42058	51187
TM	Chr7	27842212	27840539	0.0995	0.00	0.2170	.	2	-1673	8982	19399
TM	Chr11	32910726	32939833	0.1074	0.00	0.2169	.	3	29107	8887	19647
TM	Chr8	13193227	13176635	0.1067	0.00	0.2169	.	3	-16592	8974	19629
TM	Chr8	13193227	13176635	0.1067	0.00	0.2169	.	3	-16592	8974	19629
TM	Chr11	5790497	5616275	0.1098	0.00	0.2168	.	4	-174222	8887	19647
TM	Chr11	27073680	27120956	0.1098	0.00	0.2167	.	4	47276	8888	19647
TM	Chr12	7475420	7485647	0.0995	0.00	0.2164	.	2	10227	8975	19522
TM	Chr11	10321437	10339144	0.1028	0.00	0.2164	.	3	17707	8887	19562
TM	Chr12	15959722	15767904	0.1077	0.00	0.2163	.	6	-191818	8887	19562
TM	Chr5	518470	516866	0.0997	0.00	0.2163	.	2	-1604	8887	19562
TM	Chr2	9737350	9782346	0.1081	0.00	0.2163	.	4	44996	8886	19782
TM	Chr2	9737350	9782346	0.1081	0.00	0.2163	.	4	44996	8886	19782
TM	Chr7	3058382	3057163	0.1089	0.00	0.2162	.	3	-1219	8887	19562
TM	Chr1	6364267	6392711	0.1098	0.00	0.2162	.	4	28444	8887	19647
TM	Chr1	6364267	6392711	0.1098	0.00	0.2162	.	4	28444	8887	19647
TM	Chr8	5926950	5949231	0.1089	0.00	0.2161	.	3	22281	8887	19562
TM	Chr11	26373661	26372202	0.1098	0.00	0.2161	.	3	-1459	8888	19647
TM	Chr11	26373661	26372202	0.1098	0.00	0.2161	.	3	-1459	8888	19647
TM	Chr7	7353402	7515130	0.1074	0.00	0.2160	.	5	161728	8871	19418
TM	Chr1	20411578	20420487	0.1014	0.00	0.2159	.	2	8909	42039	51187
TM	Chr11	32910726	32939833	0.1074	0.00	0.2158	.	4	29107	8887	19647
TM	Chr6	17524569	17523266	0.0990	0.00	0.2158	.	2	-1303	9499	19660
TM	Chr6	17524569	17523266	0.0990	0.00	0.2158	.	2	-1303	9499	19660
TM	Chr9	1560315	1570486	0.0991	0.00	0.2158	.	2	10171	8979	19535
TM	Chr5	15292484	15291188	0.0995	0.00	0.2158	.	2	-1296	8908	19485
TM	Chr5	15292484	15291188	0.0995	0.00	0.2158	.	2	-1296	8908	19485
TM	Chr5	9957063	10037372	0.1049	0.00	0.2155	.	3	80309	8974	19508
TM	Chr5	18968852	18979240	0.1080	0.00	0.2153	.	4	10388	8887	19535
TM	Chr11	8558899	8573383	0.1028	0.00	0.2152	.	2	14484	8887	19562
TM	Chr11	8558899	8573383	0.1028	0.00	0.2152	.	2	14484	8887	19562
TM	Chr3	27331491	27329728	0.1071	0.00	0.2148	.	3	-1763	8974	19562
TM	Chr8	6744958	6771028	0.1048	0.00	0.2145	.	5	26070	8887	19647
TM	Chr8	6744958	6771028	0.1048	0.00	0.2145	.	5	26070	8887	19647
TM	Chr6	17728284	17753418	0.1030	0.00	0.2145	.	3	25134	8887	19608
TM	Chr6	17728284	17753418	0.1030	0.00	0.2145	.	3	25134	8887	19608
TM	Chr8	6828596	6771028	0.1037	0.00	0.2142	.	4	-57568	8974	19647
TM	Chr6	6178817	6206706	0.1039	0.00	0.2142	.	3	27889	8979	19782
TM	Chr3	12643139	12642080	0.1017	0.00	0.2140	.	2	-1059	42039	51010
TM	Chr3	12643139	12642080	0.1017	0.00	0.2140	.	2	-1059	42039	51010
TM	Chr11	22730002	22725370	0.1049	0.00	0.2139	.	3	-4632	8974	19465
TM	Chr11	22730002	22725370	0.1049	0.00	0.2139	.	3	-4632	8974	19465
TM	Chr11	32709976	32700733	0.1054	0.00	0.2137	.	4	-9243	8887	19562
TM	Chr2	4307726	4306571	0.0980	0.00	0.2135	.	2	-1155	8979	19418
TM	Chr2	4307726	4306571	0.0980	0.00	0.2135	.	2	-1155	8979	19418
TM	Chr8	17374057	17357527	0.1028	0.00	0.2132	.	3	-16530	8974	19562
TM	Chr10	7912638	8112080	0.1049	0.00	0.2132	.	5	199442	8887	19780
TM	Chr8	15556327	15569807	0.0999	0.00	0.2129	.	2	13480	9000	19535
TM	Chr8	15556327	15569807	0.0999	0.00	0.2129	.	2	13480	9000	19535
TM	Chr11	10321437	10339144	0.1028	0.00	0.2127	.	4	17707	8887	19562
TM	Chr4	48304	58077	0.0966	0.00	0.2126	.	2	9773	8887	19219
TM	Chr1	16488507	16486447	0.0952	0.00	0.2121	.	2	-2060	9499	19503
TM	Chr1	16488507	16486447	0.0952	0.00	0.2121	.	2	-2060	9499	19503
TM	Chr9	12967848	12976900	0.0982	0.00	0.2120	.	2	9052	8888	19647
TM	Chr7	22497104	22496111	0.1037	0.00	0.2120	.	2	-993	42039	51187
TM	Chr7	2707325	2715894	0.0977	0.00	0.2116	.	3	8569	42039	51190
TM	Chr7	2707325	2715894	0.0977	0.00	0.2116	.	3	8569	42039	51190
TM	Chr11	24332431	24241106	0.1045	0.00	0.2116	.	5	-91325	8974	19267
TM	Chr11	24332431	24241106	0.1045	0.00	0.2116	.	5	-91325	8974	19267
TM	Chr12	15758166	15767904	0.0953	0.00	0.2114	.	2	9738	9499	19559
TM	Chr10	7852308	7866542	0.1037	0.00	0.2113	.	5	14234	8887	19647
TM	Chr10	7852308	7866542	0.1037	0.00	0.2113	.	5	14234	8887	19647
TM	Chr1	11559643	11582363	0.1036	0.00	0.2112	.	5	22720	9037	19704
TM	Chr1	11559643	11582363	0.1036	0.00	0.2112	.	6	22720	9037	19704
TM	Chr6	26258109	26242937	0.1006	0.00	0.2112	.	3	-15172	8975	19562
TM	Chr6	26258109	26242937	0.1006	0.00	0.2112	.	3	-15172	8975	19562
TM	Chr10	25077998	25160043	0.1037	0.00	0.2111	.	4	82045	42038	51187
TM	Chr6	21866538	21878384	0.1028	0.00	0.2109	.	2	11846	42038	51113
TM	Chr6	21866538	21878384	0.1028	0.00	0.2109	.	2	11846	42038	51113
TM	Chr10	8124492	8112080	0.1017	0.00	0.2107	.	4	-12412	9166	19780
TM	Chr11	16453967	16523041	0.1003	0.00	0.2104	.	4	69074	8887	19540
TM	Chr6	18435587	18450104	0.1028	0.00	0.2104	.	6	14517	8974	19562
TM	Chr6	18435587	18450104	0.1028	0.00	0.2103	.	5	14517	8974	19562
TM	Chr6	18435587	18450104	0.1028	0.00	0.2103	.	5	14517	8974	19562
TM	Chr7	15809005	15774214	0.1008	0.00	0.2103	.	7	-34791	8887	19562
TM	Chr1	989422	1014936	0.1012	0.00	0.2102	.	2	25514	8887	19102
TM	Chr1	989422	1014936	0.1012	0.00	0.2102	.	2	25514	8887	19102
TM	Chr6	19987259	19984702	0.0938	0.00	0.2101	.	2	-2557	8887	19383
TM	Chr12	20402592	20395681	0.0982	0.00	0.2099	.	3	-6911	8979	19436
TM	Chr12	20402592	20395681	0.0982	0.00	0.2099	.	3	-6911	8979	19436
TM	Chr4	12161826	11963332	0.1022	0.00	0.2097	.	7	-198494	9499	19647
TM	Chr7	17202584	17212980	0.0940	0.00	0.2095	.	2	10396	9499	19402
TM	Chr7	17202584	17212980	0.0940	0.00	0.2095	.	2	10396	9499	19402
TM	Chr8	11866470	11875375	0.0944	0.00	0.2094	.	2	8905	8887	17831
TM	Chr8	11866470	11875375	0.0944	0.00	0.2094	.	2	8905	8887	17831
TM	Chr9	1560315	1383791	0.1047	0.00	0.2094	.	5	-176524	8979	19535
TM	Chr1	21771304	21769327	0.0925	0.00	0.2094	.	2	-1977	9499	19709
TM	Chr4	13551322	13550484	0.0986	0.00	0.2093	.	4	-838	8887	19780
TM	Chr4	13551322	13550484	0.0986	0.00	0.2093	.	4	-838	8887	19780
TM	Chr7	7504616	7515130	0.0934	0.00	0.2092	.	3	10514	9499	19387
TM	Chr11	19678240	19692879	0.0960	0.00	0.2090	.	2	14639	8886	19647
TM	Chr11	19678240	19692879	0.0960	0.00	0.2090	.	2	14639	8886	19647
TM	Chr11	1809949	1809951	0.1010	0.00	0.2082	.	4	2	42039	51010
TM	Chr11	1809949	1809951	0.1010	0.00	0.2082	.	4	2	42039	51010
TM	Chr7	9612743	9622504	0.0915	0.00	0.2080	.	3	9761	9499	19780
TM	Chr7	9612743	9622504	0.0915	0.00	0.2080	.	3	9761	9499	19780
TM	Chr5	5258087	5272982	0.0994	0.00	0.2079	.	5	14895	8886	19562
TM	Chr12	8582830	8618354	0.0953	0.00	0.2077	.	4	35524	9175	19663
TM	Chr12	8582830	8618354	0.0953	0.00	0.2077	.	4	35524	9175	19663
TM	Chr10	11799524	11807835	0.0948	0.00	0.2076	.	3	8311	42221	51009
