genome	chrom	start	end	coverage	identity	score	orientation	num_hits	subject_span	q_low	q_high
W2308	chr1	2869847	2868223	0.0454	0.00	0.1746	.	12	-1624	33525	49419
W2308	chr5	29071825	29072309	0.0138	0.00	0.0886	.	2	484	33814	46623
W2308	chr5	29071825	29072309	0.0138	0.00	0.0886	.	2	484	33814	46623
W2308	W2308_025	168903	169387	0.0138	0.00	0.0886	.	2	484	33814	46623
W2308	chr8	25539504	25539970	0.0131	0.00	0.0861	.	2	466	33832	46621
W2308	chr8	25539504	25539970	0.0131	0.00	0.0861	.	2	466	33832	46621
W2308	chr3	9792780	9793233	0.0128	0.00	0.0848	.	2	453	33832	46610
W2308	chr2	16327925	16327790	0.0179	0.00	0.0837	.	3	-135	28541	41791
W2308	chr1	37671409	37671773	0.0112	0.00	0.0770	.	2	364	33877	46618
W2308	chr1	37671409	37671773	0.0112	0.00	0.0770	.	2	364	33877	46618
W2308	chr1	18675501	18675881	0.0109	0.00	0.0760	.	2	380	33901	46610
W2308	chr1	18675501	18675881	0.0109	0.00	0.0760	.	2	380	33901	46610
W2308	chr5	23125209	23125503	0.0083	0.00	0.0638	.	2	294	33996	46613
W2308	chr5	23125209	23125503	0.0083	0.00	0.0638	.	2	294	33996	46613
W2318	chr1	2726862	2807760	0.9763	0.00	1.1266	.	48	80898	1	70811
W2318	chr1	2949004	2953733	0.0711	0.00	0.2017	.	14	4729	33525	51241
W2318	chr2	28594644	28597704	0.0195	0.00	0.1205	.	2	3060	7346	8727
W2318	chr2	28594644	28597704	0.0195	0.00	0.1205	.	2	3060	7346	8727
W2318	chr5	29815343	29815827	0.0138	0.00	0.0886	.	2	484	33814	46623
W2318	chr5	29815343	29815827	0.0138	0.00	0.0886	.	2	484	33814	46623
W2318	chr8	25522956	25523422	0.0131	0.00	0.0861	.	2	466	33832	46621
W2318	chr3	10004584	10005037	0.0128	0.00	0.0848	.	2	453	33832	46610
W2318	chr2	13704050	13704940	0.0177	0.00	0.0828	.	3	890	28553	41791
W2318	chr1	38245174	38245538	0.0112	0.00	0.0770	.	2	364	33877	46618
W2318	chr1	38245174	38245538	0.0112	0.00	0.0770	.	2	364	33877	46618
W2318	chr1	18732026	18732406	0.0109	0.00	0.0760	.	2	380	33901	46610
W2318	chr1	18732026	18732406	0.0109	0.00	0.0760	.	2	380	33901	46610
W2318	chr5	23390034	23390328	0.0083	0.00	0.0638	.	2	294	33996	46613
W2318	chr5	23390034	23390328	0.0083	0.00	0.0638	.	2	294	33996	46613
W2320	chr1	2558981	2627155	0.9741	0.00	1.1242	.	47	68174	1	70811
W2320	chr1	2744689	2749390	0.0711	0.00	0.2016	.	14	4701	33525	51241
W2320	chr1	43037837	43041779	0.0195	0.00	0.1205	.	2	3942	7346	8727
W2320	chr1	43037837	43041779	0.0195	0.00	0.1205	.	2	3942	7346	8727
W2320	chr5	29720388	29720872	0.0138	0.00	0.0886	.	2	484	33814	46623
W2320	chr5	29720388	29720872	0.0138	0.00	0.0886	.	2	484	33814	46623
W2320	chr8	27056651	27057117	0.0131	0.00	0.0861	.	2	466	33832	46621
W2320	chr8	27056651	27057117	0.0131	0.00	0.0861	.	2	466	33832	46621
W2320	chr3	9991155	9991608	0.0128	0.00	0.0848	.	2	453	33832	46610
W2320	chr2	16328009	16327874	0.0179	0.00	0.0837	.	3	-135	28541	41791
W2320	chr1	38556960	38557324	0.0112	0.00	0.0770	.	2	364	33877	46618
W2320	chr1	38556960	38557324	0.0112	0.00	0.0770	.	2	364	33877	46618
W2320	chr1	19095634	19096014	0.0109	0.00	0.0760	.	2	380	33901	46610
W2320	chr1	19095634	19096014	0.0109	0.00	0.0760	.	2	380	33901	46610
W2320	chr5	23430386	23430680	0.0083	0.00	0.0638	.	2	294	33996	46613
W2320	chr5	23430386	23430680	0.0083	0.00	0.0638	.	2	294	33996	46613
W2321	chr1	2538865	2620039	0.9918	0.00	1.1577	.	49	81174	1	70811
W2321	chr1	2900344	2747728	0.0946	0.00	0.2391	.	16	-152616	25845	51241
W2321	chr2	28260622	28263683	0.0195	0.00	0.1205	.	2	3061	7346	8727
W2321	chr2	28260622	28263683	0.0195	0.00	0.1205	.	2	3061	7346	8727
W2321	chr5	28847020	28847504	0.0138	0.00	0.0886	.	2	484	33814	46623
W2321	chr5	28847020	28847504	0.0138	0.00	0.0886	.	2	484	33814	46623
W2321	chr8	24735769	24736235	0.0131	0.00	0.0861	.	2	466	33832	46621
W2321	chr8	24735769	24736235	0.0131	0.00	0.0861	.	2	466	33832	46621
W2321	chr3	10091467	10091920	0.0128	0.00	0.0849	.	2	453	33832	46610
W2321	chr3	10091467	10091920	0.0128	0.00	0.0849	.	2	453	33832	46610
W2321	chr2	16245258	16245123	0.0179	0.00	0.0837	.	3	-135	28541	41791
W2321	chr1	39149415	39149779	0.0112	0.00	0.0770	.	2	364	33877	46618
W2321	chr1	39149415	39149779	0.0112	0.00	0.0770	.	2	364	33877	46618
W2321	chr1	19317683	19318063	0.0109	0.00	0.0760	.	2	380	33901	46610
W2321	chr1	19317683	19318063	0.0109	0.00	0.0760	.	2	380	33901	46610
W2321	chr5	22810500	22810794	0.0083	0.00	0.0638	.	2	294	33996	46613
W2321	chr5	22810500	22810794	0.0083	0.00	0.0638	.	2	294	33996	46613
W3054	chr1	2620306	2684405	0.9692	0.00	1.1139	.	42	64099	1	70811
W3054	chr1	2817125	2821833	0.0711	0.00	0.2017	.	13	4708	33525	51241
W3054	chr1	44575650	44579592	0.0195	0.00	0.1205	.	2	3942	7346	8727
W3054	chr1	44575650	44579592	0.0195	0.00	0.1205	.	2	3942	7346	8727
W3054	chr2	28748313	28751373	0.0195	0.00	0.1205	.	2	3060	7346	8727
W3054	chr2	28748313	28751373	0.0195	0.00	0.1205	.	2	3060	7346	8727
W3054	chr5	29954244	29954728	0.0138	0.00	0.0886	.	2	484	33814	46623
W3054	chr5	29954244	29954728	0.0138	0.00	0.0886	.	2	484	33814	46623
W3054	chr8	24530570	24531033	0.0131	0.00	0.0860	.	2	463	33832	46621
W3054	chr8	24530570	24531033	0.0131	0.00	0.0860	.	2	463	33832	46621
W3054	chr3	10294305	10294758	0.0128	0.00	0.0849	.	2	453	33832	46610
W3054	chr3	10294305	10294758	0.0128	0.00	0.0849	.	2	453	33832	46610
W3054	chr2	16060078	16059943	0.0179	0.00	0.0836	.	3	-135	28541	41791
W3054	chr1	40003420	40003784	0.0112	0.00	0.0770	.	2	364	33877	46618
W3054	chr1	40003420	40003784	0.0112	0.00	0.0770	.	2	364	33877	46618
W3054	chr1	19851494	19851874	0.0109	0.00	0.0760	.	2	380	33901	46610
W3054	chr1	19851494	19851874	0.0109	0.00	0.0760	.	2	380	33901	46610
W3054	chr5	23409221	23409515	0.0083	0.00	0.0638	.	2	294	33996	46613
W3054	chr5	23409221	23409515	0.0083	0.00	0.0638	.	2	294	33996	46613
W3090	chr1	2720602	2793497	0.9747	0.00	1.1225	.	46	72895	1	70811
W3090	chr1	2954118	2958533	0.0699	0.00	0.2004	.	15	4415	33518	51242
W3090	chr2	32137178	32384251	0.0252	0.00	0.1221	.	2	247073	7346	11381
W3090	chr5	29339946	29340430	0.0138	0.00	0.0886	.	2	484	33814	46623
W3090	chr5	29339946	29340430	0.0138	0.00	0.0886	.	2	484	33814	46623
W3090	chr3	9978016	9978469	0.0128	0.00	0.0848	.	2	453	33832	46610
W3090	chr2	16196864	16196729	0.0177	0.00	0.0829	.	3	-135	28553	41791
W3090	chr8	31589925	31590368	0.0124	0.00	0.0829	.	2	443	33861	46621
W3090	chr1	38516155	38516519	0.0112	0.00	0.0770	.	2	364	33877	46618
W3090	chr1	38516155	38516519	0.0112	0.00	0.0770	.	2	364	33877	46618
W3090	chr1	19335494	19335874	0.0109	0.00	0.0760	.	2	380	33901	46610
W3090	chr1	19335494	19335874	0.0109	0.00	0.0760	.	2	380	33901	46610
W3090	chr5	23107939	23108233	0.0083	0.00	0.0638	.	2	294	33996	46613
W3090	chr5	23107939	23108233	0.0083	0.00	0.0638	.	2	294	33996	46613
W1976	chr1	2730304	2804213	0.9743	0.00	1.1338	.	44	73909	1	70811
W1976	chr1	2926876	2931643	0.0457	0.00	0.1589	.	13	4767	33525	49424
W1976	chr4	32290811	32338692	0.0235	0.00	0.1247	.	2	47881	25845	27508
W1976	chr2	28858512	28861572	0.0195	0.00	0.1205	.	2	3060	7346	8727
W1976	chr5	28594428	28594912	0.0138	0.00	0.0886	.	2	484	33814	46623
W1976	chr5	28594428	28594912	0.0138	0.00	0.0886	.	2	484	33814	46623
W1976	chr8	25933408	25933874	0.0131	0.00	0.0861	.	2	466	33832	46621
W1976	chr8	25933408	25933874	0.0131	0.00	0.0861	.	2	466	33832	46621
W1976	chr3	10141025	10141478	0.0128	0.00	0.0848	.	2	453	33832	46610
W1976	chr1	38305813	38306177	0.0112	0.00	0.0770	.	2	364	33877	46618
W1976	chr1	38305813	38306177	0.0112	0.00	0.0770	.	2	364	33877	46618
W1976	chr1	19474877	19475257	0.0109	0.00	0.0760	.	2	380	33901	46610
W1976	chr1	19474877	19475257	0.0109	0.00	0.0760	.	2	380	33901	46610
W1976	chr5	22489606	22489900	0.0083	0.00	0.0638	.	2	294	33996	46613
W1976	chr5	22489606	22489900	0.0083	0.00	0.0638	.	2	294	33996	46613
W3007	chr1	2741743	2827747	0.9746	0.00	1.1334	.	46	86004	1	70811
W3007	chr1	2945484	2954840	0.0457	0.00	0.1589	.	13	9356	33525	49424
W3007	chr2	30421256	30424316	0.0195	0.00	0.1205	.	2	3060	7346	8727
W3007	chr2	30421256	30424316	0.0195	0.00	0.1205	.	2	3060	7346	8727
W3007	chr5	29569725	29570209	0.0138	0.00	0.0886	.	2	484	33814	46623
W3007	chr5	29569725	29570209	0.0138	0.00	0.0886	.	2	484	33814	46623
W3007	chr8	26322651	26323117	0.0131	0.00	0.0861	.	2	466	33832	46621
W3007	chr8	26322651	26323117	0.0131	0.00	0.0861	.	2	466	33832	46621
W3007	chr3	10320594	10321047	0.0128	0.00	0.0848	.	2	453	33832	46610
W3007	chr1	38227181	38227545	0.0112	0.00	0.0770	.	2	364	33877	46618
W3007	chr1	38227181	38227545	0.0112	0.00	0.0770	.	2	364	33877	46618
W3007	chr1	18360449	18360829	0.0109	0.00	0.0760	.	2	380	33901	46610
W3007	chr1	18360449	18360829	0.0109	0.00	0.0760	.	2	380	33901	46610
W3007	chr5	22896186	22896480	0.0083	0.00	0.0638	.	2	294	33996	46613
W3007	chr5	22896186	22896480	0.0083	0.00	0.0638	.	2	294	33996	46613
W1292	chr1	2541478	2603694	0.9545	0.00	1.1003	.	47	62216	1	70811
W1292	chr1	2737093	2741806	0.0711	0.00	0.2017	.	13	4713	33525	51241
W1292	chr1	3139248	3349949	0.0235	0.00	0.1247	.	2	210701	25845	27508
W1292	chr1	42493720	42497662	0.0195	0.00	0.1205	.	2	3942	7346	8727
W1292	chr1	42493720	42497662	0.0195	0.00	0.1205	.	2	3942	7346	8727
W1292	chr5	30275005	30275489	0.0138	0.00	0.0886	.	2	484	33814	46623
W1292	chr5	30275005	30275489	0.0138	0.00	0.0886	.	2	484	33814	46623
W1292	chr8	24349126	24349592	0.0131	0.00	0.0861	.	2	466	33832	46621
W1292	chr8	24349126	24349592	0.0131	0.00	0.0861	.	2	466	33832	46621
W1292	chr3	9749636	9750089	0.0128	0.00	0.0848	.	2	453	33832	46610
W1292	chr1	38006610	38006974	0.0112	0.00	0.0770	.	2	364	33877	46618
W1292	chr1	38006610	38006974	0.0112	0.00	0.0770	.	2	364	33877	46618
W1292	chr1	18494965	18495345	0.0109	0.00	0.0760	.	2	380	33901	46610
W1292	chr1	18494965	18495345	0.0109	0.00	0.0760	.	2	380	33901	46610
W1292	chr5	24056456	24056750	0.0083	0.00	0.0638	.	2	294	33996	46613
W1292	chr5	24056456	24056750	0.0083	0.00	0.0638	.	2	294	33996	46613
W1553	chr1	2544599	2628878	1.0000	0.00	1.1551	.	42	84279	1	70811
W1553	chr1	2746676	2745052	0.0454	0.00	0.1746	.	12	-1624	33525	49419
W1553	chr5	29773423	29773907	0.0138	0.00	0.0886	.	2	484	33814	46623
W1553	chr5	29773423	29773907	0.0138	0.00	0.0886	.	2	484	33814	46623
W1553	chr3	10362878	10363331	0.0128	0.00	0.0848	.	2	453	33832	46610
W1553	chr2	16183737	16183602	0.0179	0.00	0.0837	.	3	-135	28541	41791
W1553	chr8	25255790	25256233	0.0124	0.00	0.0829	.	2	443	33861	46621
W1553	chr8	25255790	25256233	0.0124	0.00	0.0829	.	2	443	33861	46621
W1553	chr1	38407110	38407474	0.0112	0.00	0.0770	.	2	364	33877	46618
W1553	chr1	38407110	38407474	0.0112	0.00	0.0770	.	2	364	33877	46618
W1553	chr1	18568074	18568454	0.0109	0.00	0.0760	.	2	380	33901	46610
W1553	chr1	18568074	18568454	0.0109	0.00	0.0760	.	2	380	33901	46610
W1553	chr5	23562018	23562312	0.0083	0.00	0.0638	.	2	294	33996	46613
W1553	chr5	23562018	23562312	0.0083	0.00	0.0638	.	2	294	33996	46613
W2283	chr1	2572469	2645110	0.9657	0.00	1.1099	.	42	72641	1	70811
W2283	chr1	2782772	2786915	0.0693	0.00	0.1999	.	14	4143	33525	51241
W2283	chr1	41888845	41892787	0.0195	0.00	0.1205	.	2	3942	7346	8727
W2283	chr1	41888845	41892787	0.0195	0.00	0.1205	.	2	3942	7346	8727
W2283	chr5	30271219	30271703	0.0138	0.00	0.0886	.	2	484	33814	46623
W2283	chr5	30271219	30271703	0.0138	0.00	0.0886	.	2	484	33814	46623
W2283	chr8	25856206	25856672	0.0131	0.00	0.0861	.	2	466	33832	46621
W2283	chr3	10003260	10003713	0.0128	0.00	0.0848	.	2	453	33832	46610
W2283	chr2	15973960	15973825	0.0179	0.00	0.0837	.	3	-135	28541	41791
W2283	chr1	37438955	37439319	0.0112	0.00	0.0770	.	2	364	33877	46618
W2283	chr1	37438955	37439319	0.0112	0.00	0.0770	.	2	364	33877	46618
W2283	chr1	18350854	18351234	0.0109	0.00	0.0760	.	2	380	33901	46610
W2283	chr1	18350854	18351234	0.0109	0.00	0.0760	.	2	380	33901	46610
W2283	chr5	24086548	24086842	0.0083	0.00	0.0638	.	2	294	33996	46613
W2283	chr5	24086548	24086842	0.0083	0.00	0.0638	.	2	294	33996	46613
W1718	chr1	2696620	2780886	1.0000	0.00	1.1557	.	41	84266	1	70811
W1718	chr1	2898835	2897211	0.0454	0.00	0.1746	.	12	-1624	33525	49419
W1718	chr1	41184175	41188117	0.0195	0.00	0.1205	.	2	3942	7346	8727
W1718	chr1	41184175	41188117	0.0195	0.00	0.1205	.	2	3942	7346	8727
W1718	chr2	29024010	29027068	0.0195	0.00	0.1205	.	2	3058	7346	8727
W1718	chr5	29379974	29380458	0.0138	0.00	0.0886	.	2	484	33814	46623
W1718	chr5	29379974	29380458	0.0138	0.00	0.0886	.	2	484	33814	46623
W1718	chr8	26550649	26551115	0.0131	0.00	0.0861	.	2	466	33832	46621
W1718	chr3	9929462	9929915	0.0128	0.00	0.0848	.	2	453	33832	46610
W1718	chr1	36806327	36806691	0.0112	0.00	0.0770	.	2	364	33877	46618
W1718	chr1	36806327	36806691	0.0112	0.00	0.0770	.	2	364	33877	46618
W1718	chr1	17977828	17978185	0.0103	0.00	0.0730	.	2	357	33924	46610
W1718	chr1	17977828	17978185	0.0103	0.00	0.0730	.	2	357	33924	46610
W1718	chr5	22885769	22886063	0.0083	0.00	0.0638	.	2	294	33996	46613
W1718	chr5	22885769	22886063	0.0083	0.00	0.0638	.	2	294	33996	46613
W2036	chr1	2511353	2582337	1.0000	0.00	1.1641	.	29	70984	1	70811
W2036	chr1	2702745	2700587	0.0623	0.00	0.1922	.	11	-2158	33525	51241
W2036	chr2	31115651	31385220	0.0252	0.00	0.1221	.	2	269569	7346	11381
W2036	chr1	41975622	41979564	0.0195	0.00	0.1205	.	2	3942	7346	8727
W2036	chr1	41975622	41979564	0.0195	0.00	0.1205	.	2	3942	7346	8727
W2036	chr10	8363419	8672766	0.0177	0.00	0.1186	.	2	309347	7346	8598
W2051	chr1	2541744	2612729	1.0000	0.00	1.1664	.	29	70985	1	70811
W2051	chr1	2732045	2730421	0.0437	0.00	0.1732	.	10	-1624	33525	49419
W2051	chr2	30050582	30315749	0.0252	0.00	0.1221	.	2	265167	7346	11381
W2051	chr1	40670330	40674272	0.0195	0.00	0.1205	.	2	3942	7346	8727
W2051	chr1	40670330	40674272	0.0195	0.00	0.1205	.	2	3942	7346	8727
W2051	chr2	26247878	26250936	0.0195	0.00	0.1205	.	2	3058	7346	8727
W3037	chr1	822421	893210	1.0000	0.00	1.1662	.	31	70789	1	70811
W3037	chr1	1010829	1015558	0.0714	0.00	0.2019	.	13	4729	33525	51241
W3037	chr2	34048998	34346353	0.0252	0.00	0.1221	.	2	297355	7346	11381
W3037	chr1	41666951	41670894	0.0195	0.00	0.1205	.	2	3943	7346	8727
W3037	chr1	41666951	41670894	0.0195	0.00	0.1205	.	2	3943	7346	8727
W3037	chr5	30045737	30046221	0.0138	0.00	0.0886	.	2	484	33814	46623
W3037	chr5	30045737	30046221	0.0138	0.00	0.0886	.	2	484	33814	46623
W3037	chr8	26284549	26285015	0.0131	0.00	0.0861	.	2	466	33832	46621
W3037	chr3	10345930	10346383	0.0128	0.00	0.0848	.	2	453	33832	46610
W3037	chr1	36853868	36854232	0.0112	0.00	0.0770	.	2	364	33877	46618
W3037	chr1	36853868	36854232	0.0112	0.00	0.0770	.	2	364	33877	46618
W3037	chr1	17499095	17499475	0.0109	0.00	0.0760	.	2	380	33901	46610
W3037	chr1	17499095	17499475	0.0109	0.00	0.0760	.	2	380	33901	46610
W3037	chr5	23584899	23585193	0.0083	0.00	0.0638	.	2	294	33996	46613
W3037	chr5	23584899	23585193	0.0083	0.00	0.0638	.	2	294	33996	46613
W3038	chr1	2580540	2651341	0.9941	0.00	1.1616	.	30	70801	1	70811
W3038	chr1	2768949	2767325	0.0454	0.00	0.1746	.	12	-1624	33525	49419
W3038	chr2	32946557	33238709	0.0252	0.00	0.1221	.	2	292152	7346	11381
W3038	chr1	42539599	42543537	0.0195	0.00	0.1205	.	2	3938	7346	8727
W3038	chr1	42539599	42543537	0.0195	0.00	0.1205	.	2	3938	7346	8727
W3038	chr5	29354894	29355378	0.0138	0.00	0.0886	.	2	484	33814	46623
W3038	chr5	29354894	29355378	0.0138	0.00	0.0886	.	2	484	33814	46623
W3038	chr8	25798934	25799400	0.0131	0.00	0.0861	.	2	466	33832	46621
W3038	chr3	10165238	10165691	0.0128	0.00	0.0848	.	2	453	33832	46610
W3038	chr1	37742905	37743269	0.0112	0.00	0.0770	.	2	364	33877	46618
W3038	chr1	37742905	37743269	0.0112	0.00	0.0770	.	2	364	33877	46618
W3038	chr1	18756099	18756479	0.0109	0.00	0.0760	.	2	380	33901	46610
W3038	chr1	18756099	18756479	0.0109	0.00	0.0760	.	2	380	33901	46610
W3038	chr5	23046858	23047152	0.0083	0.00	0.0638	.	2	294	33996	46613
W3038	chr5	23046858	23047152	0.0083	0.00	0.0638	.	2	294	33996	46613
W3046	chr1	2793430	2864652	1.0000	0.00	1.1643	.	34	71222	1	70811
W3046	chr1	2982110	2999190	0.0710	0.00	0.2015	.	13	17080	33525	51241
W3046	chr2	36003371	36256553	0.0252	0.00	0.1221	.	2	253182	7346	11381
W3046	chr1	48432809	48436752	0.0195	0.00	0.1205	.	2	3943	7346	8727
W3046	chr1	48432809	48436752	0.0195	0.00	0.1205	.	2	3943	7346	8727
W3046	chr5	31742138	31742622	0.0138	0.00	0.0886	.	2	484	33814	46623
W3046	chr5	31742138	31742622	0.0138	0.00	0.0886	.	2	484	33814	46623
W3046	chr8	25778727	25779193	0.0131	0.00	0.0861	.	2	466	33832	46621
W3046	chr3	10786403	10786856	0.0128	0.00	0.0848	.	2	453	33832	46610
W3046	chr1	43694272	43694636	0.0112	0.00	0.0770	.	2	364	33877	46618
W3046	chr1	43694272	43694636	0.0112	0.00	0.0770	.	2	364	33877	46618
W3046	chr1	22908996	22909353	0.0103	0.00	0.0730	.	2	357	33924	46610
W3046	chr1	22908996	22909353	0.0103	0.00	0.0730	.	2	357	33924	46610
W3046	chr5	24739015	24739309	0.0083	0.00	0.0638	.	2	294	33996	46613
W3046	chr5	24739015	24739309	0.0083	0.00	0.0638	.	2	294	33996	46613
W3046	W3046_156	350535	350829	0.0082	0.00	0.0634	.	2	294	34002	46613
W3047	chr1	2558049	2629416	0.9923	0.00	1.1464	.	44	71367	1	70811
W3047	chr1	2754555	2759284	0.0714	0.00	0.2019	.	13	4729	33525	51241
W3047	chr1	41975506	41979448	0.0195	0.00	0.1205	.	2	3942	7346	8727
W3047	chr1	41975506	41979448	0.0195	0.00	0.1205	.	2	3942	7346	8727
W3047	chr2	28548831	28551889	0.0195	0.00	0.1205	.	2	3058	7346	8727
W3047	chr5	29897648	29898132	0.0138	0.00	0.0886	.	2	484	33814	46623
W3047	chr5	29897648	29898132	0.0138	0.00	0.0886	.	2	484	33814	46623
W3047	chr8	26360012	26360478	0.0131	0.00	0.0861	.	2	466	33832	46621
W3047	chr3	10442267	10442720	0.0128	0.00	0.0848	.	2	453	33832	46610
W3047	chr1	37230612	37230976	0.0112	0.00	0.0770	.	2	364	33877	46618
W3047	chr1	37230612	37230976	0.0112	0.00	0.0770	.	2	364	33877	46618
W3047	chr1	18366976	18367356	0.0109	0.00	0.0760	.	2	380	33901	46610
W3047	chr1	18366976	18367356	0.0109	0.00	0.0760	.	2	380	33901	46610
W3047	chr5	23435610	23435904	0.0083	0.00	0.0638	.	2	294	33996	46613
W3047	chr5	23435610	23435904	0.0083	0.00	0.0638	.	2	294	33996	46613
W3051	chr1	2716499	2787661	0.9833	0.00	1.1381	.	44	71162	1	70811
W3051	chr1	2928581	2933310	0.0714	0.00	0.2019	.	13	4729	33525	51241
W3051	chr2	32890039	33180056	0.0252	0.00	0.1221	.	2	290017	7346	11381
W3051	chr1	43256831	43260774	0.0195	0.00	0.1205	.	2	3943	7346	8727
W3051	chr1	43256831	43260774	0.0195	0.00	0.1205	.	2	3943	7346	8727
W3051	chr5	30181538	30182022	0.0138	0.00	0.0886	.	2	484	33814	46623
W3051	chr5	30181538	30182022	0.0138	0.00	0.0886	.	2	484	33814	46623
W3051	chr8	25962819	25963285	0.0131	0.00	0.0861	.	2	466	33832	46621
W3051	chr3	10218330	10218783	0.0128	0.00	0.0848	.	2	453	33832	46610
W3051	chr1	38553109	38553473	0.0112	0.00	0.0770	.	2	364	33877	46618
W3051	chr1	38553109	38553473	0.0112	0.00	0.0770	.	2	364	33877	46618
W3051	chr1	19615049	19615429	0.0109	0.00	0.0760	.	2	380	33901	46610
W3051	chr1	19615049	19615429	0.0109	0.00	0.0760	.	2	380	33901	46610
W3051	chr1	18753631	18753988	0.0103	0.00	0.0730	.	2	357	33924	46610
W3051	chr1	18753631	18753988	0.0103	0.00	0.0730	.	2	357	33924	46610
W3051	chr5	23673047	23673341	0.0083	0.00	0.0638	.	2	294	33996	46613
W3051	chr5	23673047	23673341	0.0083	0.00	0.0638	.	2	294	33996	46613
W3055	chr1	2787432	2858328	0.9960	0.00	1.1540	.	42	70896	1	70811
W3055	chr1	2972019	2967073	0.0726	0.00	0.2034	.	13	-4946	33525	51348
W3055	chr1	42349348	42353290	0.0195	0.00	0.1205	.	2	3942	7346	8727
W3055	chr1	42349348	42353290	0.0195	0.00	0.1205	.	2	3942	7346	8727
W3055	chr2	29557870	29560928	0.0195	0.00	0.1205	.	2	3058	7346	8727
W3055	chr2	29557870	29560928	0.0195	0.00	0.1205	.	2	3058	7346	8727
W3055	chr5	30239452	30239936	0.0138	0.00	0.0886	.	2	484	33814	46623
W3055	chr5	30239452	30239936	0.0138	0.00	0.0886	.	2	484	33814	46623
W3055	chr8	26199419	26199885	0.0131	0.00	0.0861	.	2	466	33832	46621
W3055	chr8	26199419	26199885	0.0131	0.00	0.0861	.	2	466	33832	46621
W3055	chr3	10065880	10066333	0.0128	0.00	0.0848	.	2	453	33832	46610
W3055	chr3	10065880	10066333	0.0128	0.00	0.0848	.	2	453	33832	46610
W3055	chr2	16787005	16786870	0.0179	0.00	0.0837	.	3	-135	28541	41791
W3055	chr1	37881482	37881846	0.0112	0.00	0.0770	.	2	364	33877	46618
W3055	chr1	37881482	37881846	0.0112	0.00	0.0770	.	2	364	33877	46618
W3055	chr1	18171825	18172205	0.0109	0.00	0.0760	.	2	380	33901	46610
W3055	chr1	18171825	18172205	0.0109	0.00	0.0760	.	2	380	33901	46610
W3055	chr5	24056729	24056928	0.0069	0.00	0.0574	.	2	199	33996	46518
W3055	chr5	24056729	24056928	0.0069	0.00	0.0574	.	2	199	33996	46518
W3063	chr1	2447206	2516074	0.9694	0.00	1.1309	.	43	68868	1	70811
W3063	chr1	2645602	2650311	0.0695	0.00	0.2002	.	11	4709	33525	51241
W3063	chr1	44097356	44101299	0.0195	0.00	0.1205	.	2	3943	7346	8727
W3063	chr1	44097356	44101299	0.0195	0.00	0.1205	.	2	3943	7346	8727
W3063	chr2	31561618	31872139	0.0195	0.00	0.1205	.	4	310521	7346	8727
W3063	chr2	31869078	31872139	0.0195	0.00	0.1205	.	2	3061	7346	8727
W3066	chr1	2544629	2608238	0.9964	0.00	1.1444	.	48	63609	1	70811
W3066	chr1	2735491	2740199	0.0711	0.00	0.2017	.	14	4708	33525	51241
W3066	chr5	30481916	30482400	0.0138	0.00	0.0886	.	2	484	33814	46623
W3066	chr5	30481916	30482400	0.0138	0.00	0.0886	.	2	484	33814	46623
W3066	chr8	26218577	26219043	0.0131	0.00	0.0861	.	2	466	33832	46621
W3066	chr8	26218577	26219043	0.0131	0.00	0.0861	.	2	466	33832	46621
W3066	chr3	10379183	10379636	0.0128	0.00	0.0848	.	2	453	33832	46610
W3066	chr3	10379183	10379636	0.0128	0.00	0.0848	.	2	453	33832	46610
W3066	chr2	18714643	18714508	0.0179	0.00	0.0837	.	3	-135	28541	41791
W3066	chr2	18714643	18714508	0.0179	0.00	0.0837	.	3	-135	28541	41791
W3066	chr1	38776882	38777246	0.0112	0.00	0.0770	.	2	364	33877	46618
W3066	chr1	38776882	38777246	0.0112	0.00	0.0770	.	2	364	33877	46618
W3066	chr1	19501168	19390484	0.0109	0.00	0.0748	.	4	-110684	33901	46610
W3066	chr1	19501168	19390484	0.0109	0.00	0.0748	.	4	-110684	33901	46610
W3066	chr5	23947133	23947427	0.0083	0.00	0.0638	.	2	294	33996	46613
W3066	chr5	23947133	23947427	0.0083	0.00	0.0638	.	2	294	33996	46613
W3071	chr1	2461764	2555982	0.9808	0.00	1.1383	.	40	94218	1	70811
W3071	chr1	2707382	2748915	0.0711	0.00	0.2016	.	13	41533	33525	51241
W3071	chr1	42549830	42553773	0.0195	0.00	0.1205	.	2	3943	7346	8727
W3071	chr1	42549830	42553773	0.0195	0.00	0.1205	.	2	3943	7346	8727
W3071	chr5	29676187	29676671	0.0138	0.00	0.0886	.	2	484	33814	46623
W3071	chr5	29676187	29676671	0.0138	0.00	0.0886	.	2	484	33814	46623
W3071	chr8	26485324	26485790	0.0131	0.00	0.0861	.	2	466	33832	46621
W3071	chr3	10020009	10020462	0.0128	0.00	0.0848	.	2	453	33832	46610
W3071	chr1	38040487	38040851	0.0112	0.00	0.0770	.	2	364	33877	46618
W3071	chr1	38040487	38040851	0.0112	0.00	0.0770	.	2	364	33877	46618
W3071	chr1	18926625	18927005	0.0109	0.00	0.0760	.	2	380	33901	46610
W3071	chr1	18926625	18927005	0.0109	0.00	0.0760	.	2	380	33901	46610
W3071	chr5	23327443	23327737	0.0083	0.00	0.0638	.	2	294	33996	46613
